model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,5,1,1,train,0.06644845753908157,0.00045089563354849815,1.0,0.016472188755869865,0.14977653324604034,89.51468276977539,0.808359375,0.06644845753908157
RegretNetSystem,5,1,1,test,0.06388682126998901,0.0020692271646112204,1.0,0.017057523131370544,0.14312420785427094,0.018990278244018555,0.644599609375,0.06388682126998901
RegretNetSystem,5,2,1,train,0.0386183075606823,0.0,1.0,0.010698669590055943,0.08405009657144547,89.40208077430725,0.8084375,0.0386183075606823
RegretNetSystem,5,2,1,test,0.03717060014605522,0.0011493542697280645,1.0,0.009724272415041924,0.08353613317012787,0.019369840621948242,0.644677734375,0.03717060014605522
RegretNetSystem,5,3,1,train,0.02492731623351574,0.001217972836457193,1.0,0.006700112484395504,0.05438065901398659,89.55889773368835,0.8085546875,0.02492731623351574
RegretNetSystem,5,3,1,test,0.023089373484253883,0.0005292384885251522,1.0,0.0051398854702711105,0.05388103052973747,0.019440650939941406,0.644794921875,0.023089373484253883
RegretNetSystem,5,4,1,train,0.020409760996699333,5.001831232220866e-05,1.0,0.005724385846406221,0.04281214252114296,91.9258484840393,0.808623046875,0.020409760996699333
RegretNetSystem,5,4,1,test,0.019559670239686966,0.00015293080650735646,1.0,0.005105214659124613,0.044123575091362,0.019163846969604492,0.64484375,0.019559670239686966
NonSPRuleSystem,5,1,1,train,0.055936142802238464,nan,1.0,0.0,0.14447332918643951,0.4346632957458496,0.16890625,0.055936142802238464
NonSPRuleSystem,5,1,1,test,0.05530185624957085,nan,1.0,0.0,0.1450422704219818,0.05301523208618164,0.16873046875,0.05530185624957085
PercentileRuleSystem,5,1,1,train,0.055936142802238464,nan,1.0,0.0,0.14447332918643951,0.17191338539123535,0.16873046875,0.055936142802238464
PercentileRuleSystem,5,1,1,test,0.05530185624957085,nan,1.0,0.0,0.1450422704219818,0.0518798828125,0.006064453125,0.05530185624957085
DictatorRuleSystem,5,1,1,train,0.07627256214618683,nan,1.0,0.0,0.1709383726119995,0.1690812110900879,0.16876953125,0.07627256214618683
DictatorRuleSystem,5,1,1,test,0.07597477734088898,nan,1.0,0.0,0.16979937255382538,0.04884195327758789,0.006103515625,0.07597477734088898
ConstantRuleSystem,5,1,1,train,0.07283291220664978,nan,1.0,0.023080511018633842,0.13873520493507385,0.11184930801391602,0.168681640625,0.07283291220664978
ConstantRuleSystem,5,1,1,test,0.0727347582578659,nan,1.0,0.024076173081994057,0.13739866018295288,0.11864686012268066,0.005859375,0.0727347582578659
