model,n,k,d,phase,mean_social_cost,max_regret,std_social_cost,min_social_cost,max_social_cost,duration,max_memory,metric
RegretNetSystem,5,1,1,train,0.074106172,0,1,0.023794096,0.1386922,74.90038705,0.808408203,0.074106172
RegretNetSystem,5,1,1,test,0.06968952,0,1,0.021579292,0.138874322,0.017964602,0.644560547,0.06968952
RegretNetSystem,5,2,1,train,0.03116633,0.001856719,1,0.010032411,0.054493088,74.59955335,0.808476563,0.03116633
RegretNetSystem,5,2,1,test,0.029640015,0.001871872,1,0.008975127,0.053351168,0.017850876,0.644638672,0.029640015
RegretNetSystem,5,3,1,train,0.025618212,0.000303054,1,0.007768222,0.048013233,74.49280334,0.808554688,0.025618212
RegretNetSystem,5,3,1,test,0.023484033,0.00054563,1,0.007541236,0.045435019,0.017950296,0.644716797,0.023484033
RegretNetSystem,5,4,1,train,0.022378888,0.000174845,1,0.007104984,0.040738482,74.40749669,0.808623047,0.022378888
RegretNetSystem,5,4,1,test,0.021202378,0.000730939,1,0.006298755,0.041807272,0.017549753,0.64484375,0.021202378
MoulinNetSystem,5,1,1,train,0.063944973,nan,1,0.008006064,0.132635087,61.70407224,0.339550781,0.063944973
MoulinNetSystem,5,1,1,test,0.060881622,nan,1,0.005459524,0.134474158,0.059566259,0.176748047,0.060881622
MoulinNetSystem,5,2,1,train,0.022495452,nan,1,3.04E-05,0.056592222,65.27180266,0.346445313,0.022495452
MoulinNetSystem,5,2,1,test,0.020985955,nan,1,0,0.055644099,0.055141926,0.183691406,0.020985955
MoulinNetSystem,5,3,1,train,0.010365847,nan,1,0,0.032524485,60.57758331,0.353300781,0.010365847
MoulinNetSystem,5,3,1,test,0.009384757,nan,1,0,0.030649493,0.046549082,0.190527344,0.009384757
MoulinNetSystem,5,4,1,train,0.003196652,nan,1,0,0.014254493,63.29386711,0.360166016,0.003196652
MoulinNetSystem,5,4,1,test,0.003071595,nan,1,0,0.014840734,0.067673922,0.197392578,0.003071595
PercentileRuleSystem,5,1,1,train,0.06543121486902237,nan,1.0,0.0,0.13949675858020782,0.13926219940185547,0.00650390625,0.06543121486902237
PercentileRuleSystem,5,1,1,test,0.06481023132801056,nan,1.0,0.0,0.1392609030008316,0.037812232971191406,0.006337890625,0.06481023132801056
DictatorRuleSystem,5,1,1,train,0.07683189958333969,nan,1.0,0.0,0.16951535642147064,0.13416051864624023,0.00654296875,0.07683189958333969
DictatorRuleSystem,5,1,1,test,0.07566709071397781,nan,1.0,0.0,0.16721023619174957,0.032257795333862305,0.006376953125,0.07566709071397781
ConstantRuleSystem,5,1,1,train,0.07283291220664978,nan,1.0,0.023080511018633842,0.13873520493507385,0.1302638053894043,0.00650390625,0.07283291220664978
ConstantRuleSystem,5,1,1,test,0.0727347582578659,nan,1.0,0.024076173081994057,0.13739866018295288,0.03238654136657715,0.006337890625,0.0727347582578659
PercentileRuleSystem,5,2,1,train,0.021153055131435394,nan,1.0,0.0,0.05939897522330284,0.13193869590759277,0.007080078125,0.021153055131435394
PercentileRuleSystem,5,2,1,test,0.020227769389748573,nan,1.0,0.0,0.05725392326712608,0.030921459197998047,0.0069140625,0.020227769389748573
DictatorRuleSystem,5,2,1,train,0.034701570868492126,nan,1.0,0.0,0.10279689729213715,0.1274251937866211,0.007119140625,0.034701570868492126
DictatorRuleSystem,5,2,1,test,0.034252434968948364,nan,1.0,0.0,0.10172497481107712,0.02860236167907715,0.006953125,0.034252434968948364
ConstantRuleSystem,5,2,1,train,0.05973903089761734,nan,1.0,0.02085561864078045,0.09708222001791,0.15666818618774414,0.007001953125,0.05973903089761734
ConstantRuleSystem,5,2,1,test,0.06040353700518608,nan,1.0,0.02194267138838768,0.09800255298614502,0.029099702835083008,0.0068359375,0.06040353700518608
PercentileRuleSystem,5,3,1,train,0.009053974412381649,nan,1.0,0.0,0.03490728884935379,0.20139479637145996,0.007021484375,0.009053974412381649
PercentileRuleSystem,5,3,1,test,0.00879132654517889,nan,1.0,0.0,0.03421049192547798,0.03108358383178711,0.00685546875,0.00879132654517889
DictatorRuleSystem,5,3,1,train,0.017768586054444313,nan,1.0,0.0,0.06737402826547623,0.17314839363098145,0.007060546875,0.017768586054444313
DictatorRuleSystem,5,3,1,test,0.01753624901175499,nan,1.0,0.0,0.06707164645195007,0.031728506088256836,0.00689453125,0.01753624901175499
ConstantRuleSystem,5,3,1,train,0.03260456398129463,nan,1.0,0.009250937029719353,0.06671649217605591,0.16920876502990723,0.006884765625,0.03260456398129463
ConstantRuleSystem,5,3,1,test,0.03234080597758293,nan,1.0,0.009082464501261711,0.06539758294820786,0.028910160064697266,0.00671875,0.03234080597758293
PercentileRuleSystem,5,4,1,train,0.002989694708958268,nan,1.0,0.0,0.014948472380638123,0.1558065414428711,0.00796875,0.002989694708958268
PercentileRuleSystem,5,4,1,test,0.0029874888714402914,nan,1.0,0.0,0.0149374445900321,0.032837867736816406,0.007802734375,0.0029874888714402914
DictatorRuleSystem,5,4,1,train,0.00683502946048975,nan,1.0,0.0,0.03417515009641647,0.1296086311340332,0.0080078125,0.00683502946048975
DictatorRuleSystem,5,4,1,test,0.006862058769911528,nan,1.0,0.0,0.034310296177864075,0.0293123722076416,0.007841796875,0.006862058769911528
ConstantRuleSystem,5,4,1,train,0.02824815921485424,nan,1.0,0.00889752060174942,0.0501161590218544,0.20821762084960938,0.007802734375,0.02824815921485424
ConstantRuleSystem,5,4,1,test,0.02830023691058159,nan,1.0,0.00869344174861908,0.0503421276807785,0.030457258224487305,0.00763671875,0.02830023691058159
